File,Message,Line,Severity
moodle/lib/yuilib/3.17.2/event-mouseenter/event-mouseenter-debug.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",102,MAJOR
moodle/lib/yuilib/3.17.2/event-mouseenter/event-mouseenter.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",102,MAJOR
moodle/lib/yuilib/3.17.2/handlebars-compiler/handlebars-compiler-debug.js,"TypeError can be thrown as ""action"" might be null or undefined here.",197,MAJOR
moodle/lib/yuilib/3.17.2/handlebars-compiler/handlebars-compiler-debug.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",207,MAJOR
moodle/lib/yuilib/3.17.2/handlebars-compiler/handlebars-compiler.js,"TypeError can be thrown as ""action"" might be null or undefined here.",197,MAJOR
moodle/lib/yuilib/3.17.2/handlebars-compiler/handlebars-compiler.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",207,MAJOR
moodle/lib/yuilib/3.17.2/imageloader/imageloader-debug.js,"The return value of ""test"" must be used.",393,MAJOR
moodle/lib/yuilib/3.17.2/imageloader/imageloader.js,"The return value of ""test"" must be used.",384,MAJOR
moodle/lib/yuilib/3.17.2/matrix/matrix-debug.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",648,MAJOR
moodle/lib/yuilib/3.17.2/matrix/matrix-debug.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",653,MAJOR
moodle/lib/yuilib/3.17.2/matrix/matrix.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",648,MAJOR
moodle/lib/yuilib/3.17.2/matrix/matrix.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",653,MAJOR
moodle/lib/yuilib/3.17.2/querystring-stringify/querystring-stringify-debug.js,"Was ""+="" meant instead?",66,MAJOR
moodle/lib/yuilib/3.17.2/querystring-stringify/querystring-stringify.js,"Was ""+="" meant instead?",66,MAJOR
moodle/lib/yuilib/3.17.2/recordset-base/recordset-base-debug.js,Remove this unreachable code.,40,MAJOR
moodle/lib/yuilib/3.17.2/recordset-base/recordset-base.js,Remove this unreachable code.,40,MAJOR
moodle/lib/yuilib/3.17.2/series-bar/series-bar-debug.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",111,MAJOR
moodle/lib/yuilib/3.17.2/series-bar/series-bar.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",111,MAJOR
moodle/lib/yuilib/3.17.2/series-column/series-column-debug.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",111,MAJOR
moodle/lib/yuilib/3.17.2/series-column/series-column.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",111,MAJOR
moodle/lib/yuilib/3.17.2/series-stacked/series-stacked-debug.js,"TypeError can be thrown as ""prevXCoords"" might be null or undefined here.",94,MAJOR
moodle/lib/yuilib/3.17.2/series-stacked/series-stacked-debug.js,"TypeError can be thrown as ""prevYCoords"" might be null or undefined here.",175,MAJOR
moodle/lib/yuilib/3.17.2/series-stacked/series-stacked.js,"TypeError can be thrown as ""prevXCoords"" might be null or undefined here.",94,MAJOR
moodle/lib/yuilib/3.17.2/series-stacked/series-stacked.js,"TypeError can be thrown as ""prevYCoords"" might be null or undefined here.",175,MAJOR
moodle/lib/yuilib/3.17.2/stylesheet/stylesheet-debug.js,TypeError can be thrown as this operand might have primitive type.,192,CRITICAL
moodle/lib/yuilib/3.17.2/stylesheet/stylesheet-debug.js,TypeError can be thrown as this operand might have primitive type.,198,CRITICAL
moodle/lib/yuilib/3.17.2/stylesheet/stylesheet.js,TypeError can be thrown as this operand might have primitive type.,192,CRITICAL
moodle/lib/yuilib/3.17.2/stylesheet/stylesheet.js,TypeError can be thrown as this operand might have primitive type.,198,CRITICAL
moodle/lib/yuilib/3.17.2/transition/transition-debug.js,"TypeError can be thrown as ""config"" might be null or undefined here.",212,MAJOR
moodle/lib/yuilib/3.17.2/transition/transition-debug.js,"Change this condition so that it does not always evaluate to ""false""; some subsequent code is never executed.",596,MAJOR
moodle/lib/yuilib/3.17.2/transition/transition.js,"TypeError can be thrown as ""config"" might be null or undefined here.",212,MAJOR
moodle/lib/yuilib/3.17.2/transition/transition.js,"Change this condition so that it does not always evaluate to ""false""; some subsequent code is never executed.",595,MAJOR
moodle/lib/yuilib/3.17.2/yui-base/yui-base-debug.js,TypeError can be thrown as this operand might have primitive type.,2725,CRITICAL
moodle/lib/yuilib/3.17.2/yui-base/yui-base-debug.js,TypeError can be thrown as this operand might have primitive type.,2764,CRITICAL
moodle/lib/yuilib/3.17.2/yui-base/yui-base.js,TypeError can be thrown as this operand might have primitive type.,2478,CRITICAL
moodle/lib/yuilib/3.17.2/yui-base/yui-base.js,TypeError can be thrown as this operand might have primitive type.,2517,CRITICAL
moodle/lib/yuilib/3.17.2/yui-core/yui-core-debug.js,TypeError can be thrown as this operand might have primitive type.,2725,CRITICAL
moodle/lib/yuilib/3.17.2/yui-core/yui-core-debug.js,TypeError can be thrown as this operand might have primitive type.,2764,CRITICAL
moodle/lib/yuilib/3.17.2/yui-core/yui-core.js,TypeError can be thrown as this operand might have primitive type.,2478,CRITICAL
moodle/lib/yuilib/3.17.2/yui-core/yui-core.js,TypeError can be thrown as this operand might have primitive type.,2517,CRITICAL
moodle/lib/yuilib/3.17.2/yui-nodejs/yui-nodejs-debug.js,TypeError can be thrown as this operand might have primitive type.,2725,CRITICAL
moodle/lib/yuilib/3.17.2/yui-nodejs/yui-nodejs-debug.js,TypeError can be thrown as this operand might have primitive type.,2764,CRITICAL
moodle/lib/yuilib/3.17.2/yui-nodejs/yui-nodejs.js,TypeError can be thrown as this operand might have primitive type.,2478,CRITICAL
moodle/lib/yuilib/3.17.2/yui-nodejs/yui-nodejs.js,TypeError can be thrown as this operand might have primitive type.,2517,CRITICAL
moodle/lib/yuilib/3.17.2/yui/yui-debug.js,TypeError can be thrown as this operand might have primitive type.,2725,CRITICAL
moodle/lib/yuilib/3.17.2/yui/yui-debug.js,TypeError can be thrown as this operand might have primitive type.,2764,CRITICAL
moodle/lib/yuilib/3.17.2/yui/yui.js,TypeError can be thrown as this operand might have primitive type.,2478,CRITICAL
moodle/lib/yuilib/3.17.2/yui/yui.js,TypeError can be thrown as this operand might have primitive type.,2517,CRITICAL
moodle/lib/adminlib.php,Remove or correct this useless self-assignment,5689,MAJOR
moodle/availability/condition/profile/classes/condition.php,Remove this unreachable code.,439,MAJOR
moodle/lib/editor/atto/yui/build/moodle-editor_atto-rangy/moodle-editor_atto-rangy-debug.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",474,MAJOR
moodle/lib/editor/atto/yui/build/moodle-editor_atto-rangy/moodle-editor_atto-rangy-debug.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",485,MAJOR
moodle/lib/editor/atto/yui/build/moodle-editor_atto-rangy/moodle-editor_atto-rangy.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",474,MAJOR
moodle/lib/editor/atto/yui/build/moodle-editor_atto-rangy/moodle-editor_atto-rangy.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",485,MAJOR
moodle/lib/editor/atto/yui/src/rangy/js/rangy-core.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",474,MAJOR
moodle/lib/editor/atto/yui/src/rangy/js/rangy-core.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",485,MAJOR
moodle/lib/editor/atto/plugins/backcolor/yui/src/button/meta/editor.js,Refactor or remove this statement.,1,MAJOR
moodle/lib/editor/atto/plugins/fontcolor/yui/src/button/meta/editor.js,Refactor or remove this statement.,1,MAJOR
moodle/lib/jquery/jquery-3.4.1.js,"Remove this ""!=="" check; it will always be true. Did you mean to use ""!=""?",7540,MAJOR
moodle/lib/htmlpurifier/HTMLPurifier/Lexer/PH5P.php,This branch duplicates the one on line 3926.,3956,MAJOR
moodle/question/type/randomsamatch/db/upgradelib.php,Remove this unreachable code.,218,MAJOR
moodle/badges/criteria/award_criteria_course.php,Review the data-flow - use of uninitialized value.,237,MAJOR
moodle/admin/tool/uploaduser/index.php,Remove or correct this useless self-assignment,1232,MAJOR
moodle/lib/grade/tests/grade_item_test.php,Review the data-flow - use of uninitialized value.,557,MAJOR
moodle/lib/grade/tests/grade_item_test.php,Review the data-flow - use of uninitialized value.,584,MAJOR
moodle/mod/assign/feedback/editpdf/classes/page_editor.php,Review the data-flow - use of uninitialized value.,102,MAJOR
moodle/lib/tcpdf/include/tcpdf_colors.php,Review the data-flow - use of uninitialized value.,452,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,83,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,87,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,91,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,95,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,99,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,103,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,107,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,111,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,115,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,119,MAJOR
moodle/lib/tcpdf/include/tcpdf_filters.php,Remove this unreachable code.,123,MAJOR
moodle/lib/typo3/class.t3lib_utility_debug.php,Review the data-flow - use of uninitialized value.,312,MAJOR
moodle/lib/markdown/Markdown.php,Review the data-flow - use of uninitialized value.,38,MAJOR
moodle/mod/scorm/module.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",465,MAJOR
moodle/mod/chat/gui_ajax/module.js,Rename or remove duplicate property name 'resize'.,46,MAJOR
moodle/lib/editor/tinymce/plugins/spellchecker/classes/GoogleSpell.php,Remove this unreachable code.,132,MAJOR
moodle/enrol/paypal/enrol.html,Replace this <b> tag by <strong>.,5,MINOR
moodle/lib/simplepie/library/SimplePie/Misc.php,This case duplicates the one on line 1318.,1450,MAJOR
moodle/lib/simplepie/library/SimplePie/Misc.php,This case duplicates the one on line 1325.,1455,MAJOR
moodle/lib/badgeslib.php,Remove this unreachable code.,674,MAJOR
moodle/lib/adodb/drivers/adodb-mssqlnative.inc.php,Remove this unreachable code.,506,MAJOR
moodle/mod/feedback/yui/dragdrop/dragdrop.js,"Remove this code after the ""return"" statement.",226,MAJOR
moodle/lib/testing/lib.php,"Identical sub-expressions on both sides of operator ""!=""",84,MAJOR
moodle/grade/grading/form/lib.php,"Remove this ""if"" statement.",397,MAJOR
moodle/enrol/flatfile/lib.php,Remove or refactor this statement.,619,MAJOR
moodle/lib/excellib.class.php,Review the data-flow - use of uninitialized value.,428,MAJOR
moodle/lib/excellib.class.php,Review the data-flow - use of uninitialized value.,432,MAJOR
moodle/mod/scorm/datamodels/scorm_13lib.php,This case duplicates the one on line 940.,953,MAJOR
moodle/mod/chat/gui_sockets/index.php,"Remove this deprecated ""frameset"" element.",82,MAJOR
moodle/lib/editor/tinymce/plugins/moodleemoticon/dialog.php,Add a <title> tag to this page.,43,MAJOR
moodle/repository/s3/S3.php,Remove or correct this useless self-assignment,2050,MAJOR
moodle/question/behaviour/adaptive/renderer.php,Remove this unreachable code.,112,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/tiny_mce_src.js,Rename or remove duplicate property name 'mceToggleFormat'.,15504,MAJOR
moodle/mod/quiz/comment.php,Add a <legend> tag to this fieldset.,125,MINOR
moodle/repository/filepicker.js,"TypeError can be thrown as ""mytreeel"" might be null or undefined here.",258,MAJOR
moodle/lib/filestorage/stored_file.php,"Identical sub-expressions on both sides of operator ""!=""",79,MAJOR
moodle/repository/filepicker.js,"TypeError can be thrown as ""container"" might be null or undefined here.",1609,MAJOR
moodle/course/dndupload.js,"Remove this code after the ""return"" statement.",226,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/tiny_mce_src.js,"TypeError can be thrown as ""o"" might be null or undefined here.",13681,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/tiny_mce_src.js,"Change this condition so that it does not always evaluate to ""true""; some subsequent code is never executed.",14190,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/tiny_mce_src.js,"TypeError can be thrown as ""containerBlock"" might be null or undefined here.",19037,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/tiny_mce_src.js,"TypeError can be thrown as ""parentBlock"" might be null or undefined here.",19083,MAJOR
moodle/mod/workshop/form/accumulative/tests/lib_test.php,"Identical sub-expressions on both sides of operator ""/""",115,MAJOR
moodle/lib/editor/tinymce/plugins/spellchecker/classes/EnchantSpell.php,Remove this unreachable code.,35,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/plugins/advlink/js/advlink.js,"TypeError can be thrown as ""elm"" might be null or undefined here.",430,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/plugins/autosave/editor_plugin_src.js,"Do not use ""undefined"" to declare a variable - use another name.",51,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/plugins/preview/example.html,Insert a <!DOCTYPE> declaration to before this <html> tag.,1,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/plugins/table/js/table.js,Remove or correct this useless self-assignment.,331,MAJOR
moodle/lib/editor/tinymce/tiny_mce/3.5.11/themes/advanced/js/color_picker.js,Rename or remove duplicate property name ',39,MAJOR
